HomeTeam,AwayTeam,HomeElo,AwayElo,FTR,Date,HomeElo_prev_1,AwayElo_prev_1,HomeFTR_prev_1,AwayFTR_prev_1,HomeElo_prev_2,AwayElo_prev_2,HomeFTR_prev_2,AwayFTR_prev_2,HomeElo_prev_3,AwayElo_prev_3,HomeFTR_prev_3,AwayFTR_prev_3,HomeElo_prev_4,AwayElo_prev_4,HomeFTR_prev_4,AwayFTR_prev_4,HomeElo_prev_5,AwayElo_prev_5,HomeFTR_prev_5,AwayFTR_prev_5
Arsenal,Liverpool,1719.164318066399,1793.7287199775942,1,2022-10-09,1703.1611911873295,1811.5614090360446,1,0,1704.967819541574,1823.5640444554674,1,1,1698.9801773839868,1846.1206303559682,1,0,1681.0545042400788,1837.8300763376658,1,-1,1661.0047538948277,1832.917345760804,1,-1
West Ham,Fulham,1554.4666828882712,1473.7495212799308,1,2022-10-09,1540.2132838896619,1467.8621884306078,1,-1,1561.715702157827,1473.9136561509874,0,1,1560.824298572198,1457.7085896708722,-1,1,1584.881770613357,1434.085978601992,-1,0,1591.31746041828,1421.4362515395794,0,0
Crystal Palace,Leeds,1564.1488315586512,1532.0536790688786,1,2022-10-09,1574.7775085687092,1547.7327201973117,-1,1,1574.419312366087,1562.5761899152342,0,1,1565.8731239348222,1543.7766159582752,1,0,1566.5667810226018,1511.6459143240547,-1,-1,1547.6575079379882,1525.3812731171713,1,1
Nott'm Forest,Aston Villa,1452.8729303990413,1527.0010935820205,0,2022-10-10,1481.08806566726,1526.7623623827797,-1,0,1497.426475155907,1507.9591383123627,-1,1,1507.8992171204025,1535.5322392612563,-1,1,1489.7710789975135,1539.5194787617418,1,1,1500.0,1543.930621428549,0,1
Brentford,Brighton,1529.7813167088882,1618.467869451043,1,2022-10-14,1552.9714768355204,1622.988713074203,-1,0,1537.5311669063283,1633.2049172090933,1,1,1537.7626131890313,1607.7024867605353,0,-1,1539.9679516451956,1590.6084474846348,1,-1,1554.34487415051,1577.3906570498425,-1,0
Leicester,Crystal Palace,1516.349569201846,1577.767100567299,0,2022-10-15,1520.5338040396186,1572.7619637660382,1,0,1552.0433643432914,1579.5665224239597,-1,1,1581.2310759228317,1555.9211108729467,-1,0,1594.9453965565644,1565.1294323158486,0,1,1583.5387083331916,1566.0476719454143,1,0
Fulham,Bournemouth,1462.172989218611,1507.4395162615438,0,2022-10-15,1483.43291979431,1482.6814795307887,-1,0,1451.720947513285,1466.3430700421418,1,-1,1437.723475522285,1468.0826327963466,1,1,1421.4814057633669,1477.7583166779602,0,1,1431.9829563079977,1438.1076915587535,-1,-1
Wolves,Nott'm Forest,1500.829995240082,1456.025606687405,1,2022-10-15,1526.9488759742198,1465.5173343035578,-1,1,1511.8321967294078,1500.82563687356,1,1,1508.8270828874033,1508.5659118936337,0,0,1520.0514069041433,1500.0,0,1,1547.5712808394485,1500.0,0,0
Tottenham,Everton,1722.0183796203416,1528.5175160458311,1,2022-10-15,1718.9323963419658,1525.8429330023787,1,-1,1712.8809286215862,1495.668988303894,1,0,1704.5911719165554,1493.780193421142,1,0,1697.8111161008935,1507.526994872155,1,1,1685.9343095059494,1524.8188066555342,1,1
Aston Villa,Chelsea,1523.848417293657,1697.5007521149032,-1,2022-10-16,1512.3190851087725,1679.049537674481,1,-1,1500.65683223905,1691.0274391948228,0,1,1521.8388407721188,1702.4749263834724,-1,1,1521.118743037012,1694.4871960251357,1,-1,1545.6706761599787,1686.744942810621,0,-1
Leeds,Arsenal,1518.4354100602309,1737.3349915470326,-1,2022-10-16,1532.2924102681195,1693.933703743853,0,-1,1550.062058340803,1712.2701256148869,0,1,1541.06925340412,1692.3115104560447,1,-1,1528.4801512471358,1670.4088340904236,1,-1,1508.71914069336,1680.0271081441442,0,1
Man United,Newcastle,1655.4378340406872,1633.4319428440076,0,2022-10-16,1633.677009820958,1612.1622224177731,1,-1,1587.3270159586975,1627.7272831486466,1,1,1621.4341636599663,1632.8659829797164,-1,0,1649.3394708803878,1624.7091397214274,1,0,1646.218983528264,1603.547441102514,0,-1
Southampton,West Ham,1468.8492301918131,1566.043214949591,0,2022-10-16,1484.9748628365237,1557.2951440000145,-1,1,1491.7657090389298,1568.0863527960857,1,1,1502.2087181470752,1547.835999698071,-1,-1,1480.3730933358443,1579.619131468318,0,1,1502.4605536495212,1601.026334678844,-1,1
Liverpool,Man City,1775.5580464969605,1864.0415356695278,1,2022-10-16,1800.7986625914039,1849.971944111801,0,-1,1803.5649403250075,1861.6341969815235,1,0,1799.6917915817373,1862.0113357313414,1,0,1833.516057517343,1853.7416796326308,0,-1,1841.6307938417547,1859.0394112263875,1,0
Brighton,Nott'm Forest,1599.7200125735346,1442.9493156718281,0,2022-10-18,1630.0586556880125,1456.025606687405,-1,1,1611.0122085713908,1465.5173343035578,1,1,1620.6907856346622,1500.82563687356,1,1,1606.9358194934807,1508.5659118936337,0,0,1574.4638834191478,1500.0,1,1
Crystal Palace,Wolves,1575.1427716939365,1513.9062862556589,1,2022-10-18,1564.1488315586512,1508.6525326704464,1,1,1574.7775085687092,1522.9059316690557,-1,1,1574.419312366087,1513.965782718473,0,0,1565.8731239348222,1516.4139099838503,1,1,1566.5667810226018,1535.3478716152827,-1,1
Man United,Tottenham,1654.4890317797951,1729.4328241082417,1,2022-10-19,1655.4378340406872,1710.4275933833721,0,-1,1633.677009820958,1726.4307202624416,1,1,1587.3270159586975,1719.251579259845,1,0,1621.4341636599663,1712.1779990130024,-1,-1,1649.3394708803878,1704.6911706871088,1,0
Newcastle,Everton,1634.3807451048997,1521.1030715579311,1,2022-10-19,1621.8456209321523,1528.5175160458311,1,1,1617.7152696349385,1525.8429330023787,0,-1,1619.7308144376095,1495.668988303894,0,0,1623.9424724543728,1493.780193421142,0,0,1614.480218718941,1507.526994872155,1,1
Bournemouth,Southampton,1505.496186673003,1472.939290682143,-1,2022-10-19,1490.6108775192545,1471.7311863858945,1,1,1488.234526747954,1499.4181401105309,0,1,1464.2094840530765,1514.534819355343,0,1,1474.7512997242886,1483.0804558899995,-1,-1,1459.3575809532306,1487.2531479220595,1,1
Brentford,Chelsea,1548.5291735863966,1705.571217487316,0,2022-10-19,1529.7813167088882,1697.5007521149032,1,-1,1552.9714768355204,1679.049537674481,-1,-1,1537.5311669063283,1691.0274391948228,1,1,1537.7626131890313,1702.4749263834724,0,1,1539.9679516451956,1694.4871960251357,1,-1
Liverpool,West Ham,1794.2976825246935,1561.953154459261,1,2022-10-19,1775.5580464969605,1566.043214949591,1,0,1800.7986625914039,1557.2951440000145,0,1,1803.5649403250075,1568.0863527960857,1,1,1799.6917915817373,1547.835999698071,1,-1,1833.516057517343,1579.619131468318,0,1
Fulham,Aston Villa,1464.1163188071519,1515.777951921244,1,2022-10-20,1462.172989218611,1527.0010935820205,0,0,1483.43291979431,1526.7623623827797,-1,0,1451.720947513285,1507.9591383123627,1,1,1437.723475522285,1535.5322392612563,1,1,1421.4814057633669,1539.5194787617418,0,1
Leicester,Leeds,1518.9738980752084,1511.8066440410435,1,2022-10-20,1516.349569201846,1532.0536790688786,0,1,1520.5338040396186,1547.7327201973117,1,1,1552.0433643432914,1562.5761899152342,-1,1,1581.2310759228317,1543.7766159582752,-1,0,1594.9453965565644,1511.6459143240547,0,-1
Nott'm Forest,Liverpool,1449.2928644140582,1800.5354129080993,1,2022-10-22,1452.8729303990413,1793.7287199775942,0,1,1481.08806566726,1811.5614090360446,-1,0,1497.426475155907,1823.5640444554674,-1,1,1507.8992171204025,1846.1206303559682,-1,0,1489.7710789975135,1837.8300763376658,1,-1
Everton,Crystal Palace,1510.8274337987098,1587.526020637454,1,2022-10-22,1539.086609453008,1577.767100567299,-1,0,1508.761072892026,1572.7619637660382,1,0,1497.9983264473854,1579.5665224239597,0,1,1493.1134986479108,1555.9211108729467,0,0,1515.4147264599383,1565.1294323158486,-1,1
Man City,Brighton,1845.301899641795,1593.3764638313046,1,2022-10-22,1861.1595794754464,1618.467869451043,1,1,1854.014888416965,1622.988713074203,1,0,1858.2350352638705,1633.2049172090933,1,1,1853.087825205998,1607.7024867605353,1,-1,1859.0043187776698,1590.6084474846348,1,-1
Chelsea,Man United,1699.218052124594,1672.6753493912554,0,2022-10-22,1689.678214684539,1644.8687406335105,1,-1,1668.2583288784097,1652.0134316919919,1,1,1680.9679898723582,1621.642277940573,1,-1,1702.374927612919,1611.1992688324276,0,-1,1690.1065293453019,1605.1067916511204,1,1
Tottenham,Newcastle,1711.2465064967814,1644.656382864121,-1,2022-10-23,1722.0183796203416,1633.4319428440076,1,0,1718.9323963419658,1612.1622224177731,1,-1,1712.8809286215862,1627.7272831486466,1,1,1704.5911719165554,1632.8659829797164,1,0,1697.8111161008935,1624.7091397214274,1,0
Wolves,Leicester,1501.5230373121415,1533.6645067312081,-1,2022-10-23,1500.829995240082,1533.1782079441352,1,1,1526.9488759742198,1528.0321279600944,-1,1,1511.8321967294078,1540.0086324629065,1,1,1508.8270828874033,1562.102813665756,0,1,1520.0514069041433,1592.4880821387976,0,1
Aston Villa,Brentford,1498.5638339352631,1554.8823389491188,1,2022-10-23,1523.848417293657,1541.3676386207435,-1,1,1512.3190851087725,1543.7439893920439,1,0,1500.65683223905,1535.8738183062794,0,0,1521.8388407721188,1557.7477273376185,-1,1,1521.118743037012,1537.5106372274288,1,0
Leeds,Fulham,1497.1160353850437,1481.3304367931328,-1,2022-10-23,1518.4354100602309,1473.7495212799308,-1,1,1532.2924102681195,1467.8621884306078,0,-1,1550.062058340803,1473.9136561509874,0,1,1541.06925340412,1457.7085896708722,1,1,1528.4801512471358,1434.085978601992,1,0
Southampton,Arsenal,1489.340785157814,1743.96375756622,0,2022-10-23,1468.8492301918131,1737.3349915470326,0,-1,1484.9748628365237,1693.933703743853,-1,-1,1491.7657090389298,1712.2701256148869,1,1,1502.2087181470752,1692.3115104560447,-1,-1,1480.3730933358443,1670.4088340904236,0,-1
West Ham,Bournemouth,1555.7154240758553,1489.094692197332,1,2022-10-24,1554.4666828882712,1507.4395162615438,1,0,1540.2132838896619,1482.6814795307887,1,0,1561.715702157827,1466.3430700421418,0,-1,1560.824298572198,1468.0826327963466,-1,1,1584.881770613357,1477.7583166779602,-1,1
Newcastle,Aston Villa,1662.4966165337828,1515.974224603237,1,2022-10-29,1634.3807451048997,1515.777951921244,1,1,1621.8456209321523,1527.0010935820205,1,0,1617.7152696349385,1526.7623623827797,0,0,1619.7308144376095,1507.9591383123627,0,1,1623.9424724543728,1535.5322392612563,0,1
Fulham,Everton,1497.0114873010348,1529.0860153088533,0,2022-10-29,1464.1163188071519,1521.1030715579311,1,1,1462.172989218611,1528.5175160458311,0,1,1483.43291979431,1525.8429330023787,-1,-1,1451.720947513285,1495.668988303894,1,0,1437.723475522285,1493.780193421142,1,0
Liverpool,Leeds,1774.0430476497568,1481.4349848771417,-1,2022-10-29,1794.2976825246935,1511.8066440410435,1,1,1775.5580464969605,1532.0536790688786,1,1,1800.7986625914039,1547.7327201973117,0,1,1803.5649403250075,1562.5761899152342,1,1,1799.6917915817373,1543.7766159582752,1,0
Crystal Palace,Southampton,1569.2674391273104,1498.712999399915,1,2022-10-29,1575.1427716939365,1472.939290682143,1,-1,1564.1488315586512,1471.7311863858945,1,1,1574.7775085687092,1499.4181401105309,-1,1,1574.419312366087,1514.534819355343,0,1,1565.8731239348222,1483.0804558899995,1,-1
Bournemouth,Tottenham,1476.9361999314679,1693.4062728271197,-1,2022-10-29,1505.496186673003,1729.4328241082417,-1,1,1490.6108775192545,1710.4275933833721,1,-1,1488.234526747954,1726.4307202624416,0,1,1464.2094840530765,1719.251579259845,0,0,1474.7512997242886,1712.1779990130024,-1,-1
Brentford,Wolves,1537.471948281145,1487.9067509740846,0,2022-10-29,1548.5291735863966,1513.9062862556589,0,1,1529.7813167088882,1508.6525326704464,1,1,1552.9714768355204,1522.9059316690557,-1,1,1537.5311669063283,1513.965782718473,1,0,1537.7626131890313,1516.4139099838503,0,1
Leicester,Man City,1547.280793069265,1851.0010261238424,-1,2022-10-29,1518.9738980752084,1864.0415356695278,1,1,1516.349569201846,1849.971944111801,0,-1,1520.5338040396186,1861.6341969815235,1,0,1552.0433643432914,1862.0113357313414,-1,0,1581.2310759228317,1853.7416796326308,-1,-1
Brighton,Chelsea,1587.6773373492572,1698.0743357110016,1,2022-10-29,1599.7200125735346,1705.571217487316,0,0,1630.0586556880125,1697.5007521149032,-1,-1,1611.0122085713908,1679.049537674481,1,-1,1620.6907856346622,1691.0274391948228,1,1,1606.9358194934807,1702.4749263834724,0,1
Arsenal,Nott'm Forest,1734.5915433241191,1475.7852296724006,1,2022-10-30,1719.164318066399,1442.9493156718281,1,0,1703.1611911873295,1456.025606687405,1,1,1704.967819541574,1465.5173343035578,1,1,1698.9801773839868,1500.82563687356,1,1,1681.0545042400788,1508.5659118936337,1,0
Man United,West Ham,1673.8190658048477,1567.8739163417195,1,2022-10-30,1654.4890317797951,1561.953154459261,1,1,1655.4378340406872,1566.043214949591,0,0,1633.677009820958,1557.2951440000145,1,1,1587.3270159586975,1568.0863527960857,1,1,1621.4341636599663,1547.835999698071,-1,-1
Leeds,Bournemouth,1506.7395235572162,1470.234930531775,1,2022-11-05,1497.1160353850437,1489.094692197332,-1,1,1518.4354100602309,1507.4395162615438,-1,0,1532.2924102681195,1482.6814795307887,0,0,1550.062058340803,1466.3430700421418,0,-1,1541.06925340412,1468.0826327963466,1,1
Man City,Fulham,1855.448673166931,1498.3923354126196,1,2022-11-05,1845.301899641795,1481.3304367931328,1,-1,1861.1595794754464,1473.7495212799308,1,1,1854.014888416965,1467.8621884306078,1,-1,1858.2350352638705,1473.9136561509874,1,1,1853.087825205998,1457.7085896708722,1,1
Nott'm Forest,Brentford,1470.266717303528,1535.3464465087009,0,2022-11-05,1449.2928644140582,1554.8823389491188,1,1,1452.8729303990413,1541.3676386207435,0,1,1481.08806566726,1543.7439893920439,-1,0,1497.426475155907,1535.8738183062794,-1,0,1507.8992171204025,1557.7477273376185,-1,1
Wolves,Brighton,1490.0322527465287,1607.2893772588648,-1,2022-11-05,1501.5230373121415,1593.3764638313046,-1,1,1500.829995240082,1618.467869451043,1,1,1526.9488759742198,1622.988713074203,-1,0,1511.8321967294078,1633.2049172090933,1,1,1508.8270828874033,1607.7024867605353,0,-1
Everton,Leicester,1527.7051671972686,1542.8331460261763,-1,2022-11-05,1510.8274337987098,1533.6645067312081,1,-1,1539.086609453008,1533.1782079441352,-1,1,1508.761072892026,1528.0321279600944,1,1,1497.9983264473854,1540.0086324629065,0,1,1493.1134986479108,1562.102813665756,0,1
West Ham,Crystal Palace,1557.3112459850267,1581.2625514168058,-1,2022-11-06,1555.7154240758553,1587.526020637454,1,1,1554.4666828882712,1577.767100567299,1,0,1540.2132838896619,1572.7619637660382,1,0,1561.715702157827,1579.5665224239597,0,1,1560.824298572198,1555.9211108729467,-1,0
Southampton,Newcastle,1486.7178871104195,1671.5208723492394,-1,2022-11-06,1489.340785157814,1644.656382864121,0,-1,1468.8492301918131,1633.4319428440076,0,0,1484.9748628365237,1612.1622224177731,-1,-1,1491.7657090389298,1627.7272831486466,1,1,1502.2087181470752,1632.8659829797164,-1,0
Tottenham,Liverpool,1700.1075422268125,1748.7385089696822,-1,2022-11-06,1711.2465064967814,1800.5354129080993,-1,1,1722.0183796203416,1793.7287199775942,1,1,1718.9323963419658,1811.5614090360446,1,0,1712.8809286215862,1823.5640444554674,1,1,1704.5911719165554,1846.1206303559682,1,0
Chelsea,Arsenal,1678.462295801394,1740.1100556929919,-1,2022-11-06,1699.218052124594,1743.96375756622,0,0,1689.678214684539,1737.3349915470326,1,-1,1668.2583288784097,1693.933703743853,1,-1,1680.9679898723582,1712.2701256148869,1,1,1702.374927612919,1692.3115104560447,0,-1
Aston Villa,Man United,1506.9499687877803,1684.3817361615404,1,2022-11-06,1498.5638339352631,1672.6753493912554,1,0,1523.848417293657,1644.8687406335105,-1,-1,1512.3190851087725,1652.0134316919919,1,1,1500.65683223905,1621.642277940573,0,-1,1521.8388407721188,1611.1992688324276,-1,-1
Man City,Brentford,1858.8539653323012,1532.5691352686504,-1,2022-11-12,1855.448673166931,1535.3464465087009,1,0,1845.301899641795,1554.8823389491188,1,1,1861.1595794754464,1541.3676386207435,1,1,1854.014888416965,1543.7439893920439,1,0,1858.2350352638705,1535.8738183062794,1,0
Bournemouth,Everton,1456.8051865090779,1513.357882105025,1,2022-11-12,1476.9361999314679,1529.0860153088533,-1,0,1505.496186673003,1521.1030715579311,-1,1,1490.6108775192545,1528.5175160458311,1,1,1488.234526747954,1525.8429330023787,0,-1,1464.2094840530765,1495.668988303894,0,0
Liverpool,Southampton,1761.652546280088,1479.0204347118922,1,2022-11-12,1774.0430476497568,1498.712999399915,-1,1,1794.2976825246935,1472.939290682143,1,-1,1775.5580464969605,1471.7311863858945,1,1,1800.7986625914039,1499.4181401105309,0,1,1803.5649403250075,1514.534819355343,1,1
Nott'm Forest,Crystal Palace,1473.0440285435784,1595.2301254089152,1,2022-11-12,1470.266717303528,1581.2625514168058,0,-1,1449.2928644140582,1587.526020637454,1,1,1452.8729303990413,1577.767100567299,0,0,1481.08806566726,1572.7619637660382,-1,0,1497.426475155907,1579.5665224239597,-1,1
Tottenham,Leeds,1687.1935049164067,1520.1692675799134,1,2022-11-12,1700.1075422268125,1481.4349848771417,-1,-1,1711.2465064967814,1511.8066440410435,-1,1,1722.0183796203416,1532.0536790688786,1,1,1718.9323963419658,1547.7327201973117,1,1,1712.8809286215862,1562.5761899152342,1,1
West Ham,Leicester,1543.3436719929173,1557.1804311184198,-1,2022-11-12,1557.3112459850267,1542.8331460261763,-1,-1,1555.7154240758553,1533.6645067312081,1,-1,1554.4666828882712,1533.1782079441352,1,1,1540.2132838896619,1528.0321279600944,1,1,1561.715702157827,1540.0086324629065,0,1
Newcastle,Chelsea,1679.2183247477667,1666.0962590712159,1,2022-11-12,1662.4966165337828,1698.0743357110016,1,1,1634.3807451048997,1705.571217487316,1,0,1621.8456209321523,1697.5007521149032,1,-1,1617.7152696349385,1679.049537674481,0,-1,1619.7308144376095,1691.0274391948228,0,1
Wolves,Arsenal,1479.9108157618618,1752.47609242317,-1,2022-11-12,1490.0322527465287,1740.1100556929919,-1,-1,1501.5230373121415,1743.96375756622,-1,0,1500.829995240082,1737.3349915470326,1,-1,1526.9488759742198,1693.933703743853,-1,-1,1511.8321967294078,1712.2701256148869,1,1
Brighton,Aston Villa,1617.4108142435316,1529.0072046162957,-1,2022-11-13,1587.6773373492572,1515.974224603237,1,1,1599.7200125735346,1515.777951921244,0,1,1630.0586556880125,1527.0010935820205,-1,0,1611.0122085713908,1526.7623623827797,1,0,1620.6907856346622,1507.9591383123627,1,1
Fulham,Man United,1494.9870432472494,1662.324500333025,-1,2022-11-13,1497.0114873010348,1684.3817361615404,0,1,1464.1163188071519,1672.6753493912554,1,0,1462.172989218611,1644.8687406335105,0,-1,1483.43291979431,1652.0134316919919,-1,1,1451.720947513285,1621.642277940573,1,-1
Southampton,Brighton,1474.0930226310982,1598.6744127257632,-1,2022-12-26,1486.7178871104195,1607.2893772588648,-1,-1,1489.340785157814,1593.3764638313046,0,1,1468.8492301918131,1618.467869451043,0,1,1484.9748628365237,1622.988713074203,-1,0,1491.7657090389298,1633.2049172090933,1,1
Leicester,Newcastle,1571.5833658340716,1693.6520688516487,-1,2022-12-26,1547.280793069265,1671.5208723492394,-1,-1,1518.9738980752084,1644.656382864121,1,-1,1516.349569201846,1633.4319428440076,0,0,1520.5338040396186,1612.1622224177731,1,-1,1552.0433643432914,1627.7272831486466,-1,1
Arsenal,West Ham,1757.6468115708387,1528.9407372772655,1,2022-12-26,1734.5915433241191,1567.8739163417195,1,1,1719.164318066399,1561.953154459261,1,1,1703.1611911873295,1566.043214949591,1,0,1704.967819541574,1557.2951440000145,1,1,1698.9801773839868,1568.0863527960857,1,1
Crystal Palace,Fulham,1575.1621581361483,1486.700335326489,-1,2022-12-26,1569.2674391273104,1498.3923354126196,1,1,1575.1427716939365,1481.3304367931328,1,-1,1564.1488315586512,1473.7495212799308,1,1,1574.7775085687092,1467.8621884306078,-1,-1,1574.419312366087,1473.9136561509874,0,1
Everton,Wolves,1495.9376427682116,1474.7400966141931,-1,2022-12-26,1527.7051671972686,1487.9067509740846,-1,0,1510.8274337987098,1513.9062862556589,1,1,1539.086609453008,1508.6525326704464,-1,1,1508.761072892026,1522.9059316690557,1,1,1497.9983264473854,1513.965782718473,0,0
Aston Villa,Liverpool,1547.743606134064,1766.579958360882,-1,2022-12-26,1506.9499687877803,1748.7385089696822,1,-1,1498.5638339352631,1800.5354129080993,1,1,1523.848417293657,1793.7287199775942,-1,1,1512.3190851087725,1811.5614090360446,1,0,1500.65683223905,1823.5640444554674,0,1
Brentford,Tottenham,1558.5914227251556,1695.4910313217847,0,2022-12-26,1537.471948281145,1693.4062728271197,0,-1,1548.5291735863966,1729.4328241082417,0,1,1529.7813167088882,1710.4275933833721,1,-1,1552.9714768355204,1726.4307202624416,-1,1,1537.5311669063283,1719.251579259845,1,0
