Date,HomeTeam,AwayTeam,FTR,HTR,Referee,HomeTeamExpenditure,HomeTeamIncome,HomeTeamBalance,AwayTeamExpenditure,AwayTeamIncome,AwayTeamBalance
2011-05-15,Wigan,West Ham,H,A,M Dean,11.4,3.4,-8.0,18.03,4.95,-13.08
2011-05-17,Man City,Stoke,H,H,L Probert,183.61,40.15,-143.46,21.1,6.78,-14.33
2011-05-22,Aston Villa,Liverpool,H,H,L Probert,37.4,28.4,-9.0,97.73,101.5,3.78
2011-05-22,Bolton,Man City,A,A,C Foy,5.4,1.4,-4.0,183.61,40.15,-143.46
2011-05-22,Everton,Chelsea,H,D,P Walton,1.7,6.6,4.9,121.5,16.5,-105.0
2011-05-22,Fulham,Arsenal,D,D,M Atkinson,11.05,12.81,1.76,23.0,8.1,-14.9
2011-05-22,Man United,Blackpool,H,D,M Dean,29.3,16.97,-12.34,5.73,0.7,-5.03
2011-05-22,Newcastle,West Brom,D,H,M Halsey,13.98,41.75,27.77,13.83,0.85,-12.98
2011-05-22,Stoke,Wigan,A,D,A Marriner,21.1,6.78,-14.33,11.4,3.4,-8.0
2011-05-22,Tottenham,Birmingham,H,D,M Clattenburg,26.6,2.94,-23.67,25.6,0.175,-25.43
2011-05-22,West Ham,Sunderland,A,A,A Taylor,18.03,4.95,-13.08,29.1,41.78,12.68
2011-05-22,Wolves,Blackburn,A,A,H Webb,20.22,6.44,-13.78,5.05,0.275,-4.78
2011-08-13,Blackburn,Wolves,A,D,K Friend,20.55,40.3,19.75,12.05,2.6,-9.45
2011-08-13,Fulham,Aston Villa,D,D,L Mason,18.13,7.67,-10.46,20.34,43.75,23.41
2011-08-13,Liverpool,Sunderland,D,H,P Dowd,65.33,22.0,-43.33,27.92,26.33,-1.6
2011-08-13,Newcastle,Arsenal,D,D,P Walton,27.0,16.04,-10.96,65.48,78.29,12.82
2011-08-13,QPR,Bolton,A,A,M Atkinson,26.23,2.8,-23.43,15.6,16.33,0.73
2011-08-13,Wigan,Norwich,D,D,S Attwell,12.38,11.29,-1.09,15.25,0.5,-14.75
2011-08-14,Stoke,Chelsea,D,D,M Halsey,24.8,1.99,-22.82,96.45,31.56,-64.89
2011-08-14,West Brom,Man United,A,D,M Jones,9.14,11.12,1.98,62.3,12.9,-49.41
2011-08-15,Man City,Swansea,H,D,M Dean,91.05,31.2,-59.85,12.85,0.455,-12.4
2011-08-20,Arsenal,Liverpool,A,D,M Atkinson,65.48,78.29,12.82,65.33,22.0,-43.33
2011-08-20,Aston Villa,Blackburn,H,H,S Attwell,20.34,43.75,23.41,20.55,40.3,19.75
2011-08-20,Chelsea,West Brom,H,A,L Mason,96.45,31.56,-64.89,9.14,11.12,1.98
2011-08-20,Everton,QPR,A,A,K Friend,7.2,26.8,19.6,26.23,2.8,-23.43
2011-08-20,Sunderland,Newcastle,A,D,H Webb,27.92,26.33,-1.6,27.0,16.04,-10.96
2011-08-20,Swansea,Wigan,D,D,P Dowd,12.85,0.455,-12.4,12.38,11.29,-1.09
2011-08-21,Bolton,Man City,A,A,M Jones,15.6,16.33,0.73,91.05,31.2,-59.85
2011-08-21,Norwich,Stoke,D,H,N Swarbrick,15.25,0.5,-14.75,24.8,1.99,-22.82
2011-08-21,Wolves,Fulham,H,H,M Dean,12.05,2.6,-9.45,18.13,7.67,-10.46
2011-08-22,Man United,Tottenham,H,D,L Probert,62.3,12.9,-49.41,9.0,43.25,34.25
2011-08-27,Aston Villa,Wolves,D,D,M Atkinson,20.34,43.75,23.41,12.05,2.6,-9.45
2011-08-27,Blackburn,Everton,A,D,L Mason,20.55,40.3,19.75,7.2,26.8,19.6
2011-08-27,Chelsea,Norwich,H,H,M Jones,96.45,31.56,-64.89,15.25,0.5,-14.75
2011-08-27,Liverpool,Bolton,H,H,L Probert,65.33,22.0,-43.33,15.6,16.33,0.73
2011-08-27,Swansea,Sunderland,D,D,M Halsey,12.85,0.455,-12.4,27.92,26.33,-1.6
2011-08-27,Wigan,QPR,H,H,M Oliver,12.38,11.29,-1.09,26.23,2.8,-23.43
2011-08-28,Man United,Arsenal,H,H,H Webb,62.3,12.9,-49.41,65.48,78.29,12.82
2011-08-28,Newcastle,Fulham,H,D,K Friend,27.0,16.04,-10.96,18.13,7.67,-10.46
2011-08-28,Tottenham,Man City,A,A,P Dowd,9.0,43.25,34.25,91.05,31.2,-59.85
2011-08-28,West Brom,Stoke,A,D,M Dean,9.14,11.12,1.98,24.8,1.99,-22.82
2011-09-10,Arsenal,Swansea,H,H,S Attwell,65.48,78.29,12.82,12.85,0.455,-12.4
2011-09-10,Bolton,Man United,A,A,A Marriner,15.6,16.33,0.73,62.3,12.9,-49.41
2011-09-10,Everton,Aston Villa,D,H,M Oliver,7.2,26.8,19.6,20.34,43.75,23.41
2011-09-10,Man City,Wigan,H,H,M Atkinson,91.05,31.2,-59.85,12.38,11.29,-1.09
2011-09-10,Stoke,Liverpool,H,H,M Clattenburg,24.8,1.99,-22.82,65.33,22.0,-43.33
2011-09-10,Sunderland,Chelsea,A,A,L Probert,27.92,26.33,-1.6,96.45,31.56,-64.89
2011-09-10,Wolves,Tottenham,A,D,P Walton,12.05,2.6,-9.45,9.0,43.25,34.25
2011-09-11,Fulham,Blackburn,D,D,H Webb,18.13,7.67,-10.46,20.55,40.3,19.75
2011-09-11,Norwich,West Brom,A,A,M Halsey,15.25,0.5,-14.75,9.14,11.12,1.98
2011-09-12,QPR,Newcastle,D,D,P Dowd,26.23,2.8,-23.43,27.0,16.04,-10.96
2011-09-17,Aston Villa,Newcastle,D,H,N Swarbrick,20.34,43.75,23.41,27.0,16.04,-10.96
2011-09-17,Blackburn,Arsenal,H,A,A Marriner,20.55,40.3,19.75,65.48,78.29,12.82
2011-09-17,Bolton,Norwich,A,A,H Webb,15.6,16.33,0.73,15.25,0.5,-14.75
2011-09-17,Everton,Wigan,H,D,P Walton,7.2,26.8,19.6,12.38,11.29,-1.09
2011-09-17,Swansea,West Brom,H,H,M Atkinson,12.85,0.455,-12.4,9.14,11.12,1.98
2011-09-17,Wolves,QPR,A,A,A Taylor,12.05,2.6,-9.45,26.23,2.8,-23.43
2011-09-18,Fulham,Man City,D,A,M Clattenburg,18.13,7.67,-10.46,91.05,31.2,-59.85
2011-09-18,Man United,Chelsea,H,H,P Dowd,62.3,12.9,-49.41,96.45,31.56,-64.89
2011-09-18,Sunderland,Stoke,H,H,K Friend,27.92,26.33,-1.6,24.8,1.99,-22.82
2011-09-18,Tottenham,Liverpool,H,H,M Jones,9.0,43.25,34.25,65.33,22.0,-43.33
2011-09-24,Arsenal,Bolton,H,D,M Clattenburg,65.48,78.29,12.82,15.6,16.33,0.73
2011-09-24,Chelsea,Swansea,H,H,M Dean,96.45,31.56,-64.89,12.85,0.455,-12.4
2011-09-24,Liverpool,Wolves,H,H,K Friend,65.33,22.0,-43.33,12.05,2.6,-9.45
2011-09-24,Man City,Everton,H,D,H Webb,91.05,31.2,-59.85,7.2,26.8,19.6
2011-09-24,Newcastle,Blackburn,H,H,M Atkinson,27.0,16.04,-10.96,20.55,40.3,19.75
2011-09-24,Stoke,Man United,D,A,P Walton,24.8,1.99,-22.82,62.3,12.9,-49.41
2011-09-24,West Brom,Fulham,D,D,S Attwell,9.14,11.12,1.98,18.13,7.67,-10.46
2011-09-24,Wigan,Tottenham,A,A,J Moss,12.38,11.29,-1.09,9.0,43.25,34.25
2011-09-25,QPR,Aston Villa,D,D,M Oliver,26.23,2.8,-23.43,20.34,43.75,23.41
2011-09-26,Norwich,Sunderland,H,H,C Foy,15.25,0.5,-14.75,27.92,26.33,-1.6
2011-10-01,Aston Villa,Wigan,H,H,M Clattenburg,20.34,43.75,23.41,12.38,11.29,-1.09
2011-10-01,Blackburn,Man City,A,D,P Dowd,20.55,40.3,19.75,91.05,31.2,-59.85
2011-10-01,Everton,Liverpool,A,D,M Atkinson,7.2,26.8,19.6,65.33,22.0,-43.33
2011-10-01,Man United,Norwich,H,D,S Attwell,62.3,12.9,-49.41,15.25,0.5,-14.75
2011-10-01,Sunderland,West Brom,D,D,L Mason,27.92,26.33,-1.6,9.14,11.12,1.98
2011-10-01,Wolves,Newcastle,A,A,M Halsey,12.05,2.6,-9.45,27.0,16.04,-10.96
2011-10-02,Bolton,Chelsea,A,A,P Walton,15.6,16.33,0.73,96.45,31.56,-64.89
2011-10-02,Fulham,QPR,H,H,A Marriner,18.13,7.67,-10.46,26.23,2.8,-23.43
2011-10-02,Swansea,Stoke,H,H,M Jones,12.85,0.455,-12.4,24.8,1.99,-22.82
2011-10-02,Tottenham,Arsenal,H,H,M Dean,9.0,43.25,34.25,65.48,78.29,12.82
2011-10-15,Chelsea,Everton,H,H,M Jones,96.45,31.56,-64.89,7.2,26.8,19.6
2011-10-15,Liverpool,Man United,D,D,A Marriner,65.33,22.0,-43.33,62.3,12.9,-49.41
2011-10-15,Man City,Aston Villa,H,H,A Taylor,91.05,31.2,-59.85,20.34,43.75,23.41
2011-10-15,Norwich,Swansea,H,H,J Moss,15.25,0.5,-14.75,12.85,0.455,-12.4
2011-10-15,QPR,Blackburn,D,D,M Clattenburg,26.23,2.8,-23.43,20.55,40.3,19.75
2011-10-15,Stoke,Fulham,H,D,M Atkinson,24.8,1.99,-22.82,18.13,7.67,-10.46
2011-10-15,Wigan,Bolton,A,A,M Dean,12.38,11.29,-1.09,15.6,16.33,0.73
2011-10-16,Arsenal,Sunderland,H,D,H Webb,65.48,78.29,12.82,27.92,26.33,-1.6
2011-10-16,Newcastle,Tottenham,D,A,L Probert,27.0,16.04,-10.96,9.0,43.25,34.25
2011-10-16,West Brom,Wolves,H,H,C Foy,9.14,11.12,1.98,12.05,2.6,-9.45
2011-10-22,Aston Villa,West Brom,A,D,P Dowd,20.34,43.75,23.41,9.14,11.12,1.98
2011-10-22,Bolton,Sunderland,A,D,M Jones,15.6,16.33,0.73,27.92,26.33,-1.6
2011-10-22,Liverpool,Norwich,D,H,P Walton,65.33,22.0,-43.33,15.25,0.5,-14.75
2011-10-22,Newcastle,Wigan,H,D,N Swarbrick,27.0,16.04,-10.96,12.38,11.29,-1.09
2011-10-22,Wolves,Swansea,D,A,M Oliver,12.05,2.6,-9.45,12.85,0.455,-12.4
2011-10-23,Arsenal,Stoke,H,D,L Mason,65.48,78.29,12.82,24.8,1.99,-22.82
2011-10-23,Blackburn,Tottenham,A,D,S Attwell,20.55,40.3,19.75,9.0,43.25,34.25
2011-10-23,Fulham,Everton,A,A,L Probert,18.13,7.67,-10.46,7.2,26.8,19.6
2011-10-23,Man United,Man City,A,A,M Clattenburg,62.3,12.9,-49.41,91.05,31.2,-59.85
2011-10-23,QPR,Chelsea,H,H,C Foy,26.23,2.8,-23.43,96.45,31.56,-64.89
2011-10-29,Chelsea,Arsenal,A,H,A Marriner,96.45,31.56,-64.89,65.48,78.29,12.82
2011-10-29,Everton,Man United,A,A,M Halsey,7.2,26.8,19.6,62.3,12.9,-49.41
2011-10-29,Man City,Wolves,H,D,S Attwell,91.05,31.2,-59.85,12.05,2.6,-9.45
2011-10-29,Norwich,Blackburn,D,A,A Taylor,15.25,0.5,-14.75,20.55,40.3,19.75
2011-10-29,Sunderland,Aston Villa,D,D,C Foy,27.92,26.33,-1.6,20.34,43.75,23.41
2011-10-29,Swansea,Bolton,H,D,M Clattenburg,12.85,0.455,-12.4,15.6,16.33,0.73
2011-10-29,West Brom,Liverpool,A,A,L Mason,9.14,11.12,1.98,65.33,22.0,-43.33
2011-10-29,Wigan,Fulham,A,A,M Jones,12.38,11.29,-1.09,18.13,7.67,-10.46
2011-10-30,Tottenham,QPR,H,H,H Webb,9.0,43.25,34.25,26.23,2.8,-23.43
2011-10-31,Stoke,Newcastle,A,A,M Dean,24.8,1.99,-22.82,27.0,16.04,-10.96
2011-11-05,Arsenal,West Brom,H,H,M Oliver,65.48,78.29,12.82,9.14,11.12,1.98
2011-11-05,Aston Villa,Norwich,H,D,K Friend,20.34,43.75,23.41,15.25,0.5,-14.75
2011-11-05,Blackburn,Chelsea,A,D,M Dean,20.55,40.3,19.75,96.45,31.56,-64.89
2011-11-05,Liverpool,Swansea,D,D,P Dowd,65.33,22.0,-43.33,12.85,0.455,-12.4
2011-11-05,Man United,Sunderland,H,H,L Mason,62.3,12.9,-49.41,27.92,26.33,-1.6
2011-11-05,Newcastle,Everton,H,H,A Marriner,27.0,16.04,-10.96,7.2,26.8,19.6
2011-11-05,QPR,Man City,A,D,M Atkinson,26.23,2.8,-23.43,91.05,31.2,-59.85
2011-11-06,Bolton,Stoke,H,H,H Webb,15.6,16.33,0.73,24.8,1.99,-22.82
2011-11-06,Fulham,Tottenham,A,A,P Walton,18.13,7.67,-10.46,9.0,43.25,34.25
2011-11-06,Wolves,Wigan,H,D,L Probert,12.05,2.6,-9.45,12.38,11.29,-1.09
2011-11-19,Everton,Wolves,H,D,J Moss,7.2,26.8,19.6,12.05,2.6,-9.45
2011-11-19,Man City,Newcastle,H,H,C Foy,91.05,31.2,-59.85,27.0,16.04,-10.96
2011-11-19,Norwich,Arsenal,A,D,P Dowd,15.25,0.5,-14.75,65.48,78.29,12.82
2011-11-19,Stoke,QPR,A,A,M Jones,24.8,1.99,-22.82,26.23,2.8,-23.43
2011-11-19,Sunderland,Fulham,D,D,A Taylor,27.92,26.33,-1.6,18.13,7.67,-10.46
2011-11-19,Swansea,Man United,A,A,M Dean,12.85,0.455,-12.4,62.3,12.9,-49.41
2011-11-19,West Brom,Bolton,H,D,N Swarbrick,9.14,11.12,1.98,15.6,16.33,0.73
2011-11-19,Wigan,Blackburn,D,H,A Marriner,12.38,11.29,-1.09,20.55,40.3,19.75
2011-11-20,Chelsea,Liverpool,A,A,L Probert,96.45,31.56,-64.89,65.33,22.0,-43.33
2011-11-21,Tottenham,Aston Villa,H,H,M Halsey,9.0,43.25,34.25,20.34,43.75,23.41
2011-11-26,Arsenal,Fulham,D,D,M Dean,65.48,78.29,12.82,18.13,7.67,-10.46
2011-11-26,Bolton,Everton,A,D,M Oliver,15.6,16.33,0.73,7.2,26.8,19.6
2011-11-26,Chelsea,Wolves,H,H,L Mason,96.45,31.56,-64.89,12.05,2.6,-9.45
2011-11-26,Man United,Newcastle,D,D,M Jones,62.3,12.9,-49.41,27.0,16.04,-10.96
2011-11-26,Norwich,QPR,H,H,M Clattenburg,15.25,0.5,-14.75,26.23,2.8,-23.43
2011-11-26,Stoke,Blackburn,H,H,M Halsey,24.8,1.99,-22.82,20.55,40.3,19.75
2011-11-26,Sunderland,Wigan,A,D,K Friend,27.92,26.33,-1.6,12.38,11.29,-1.09
2011-11-26,West Brom,Tottenham,A,D,L Probert,9.14,11.12,1.98,9.0,43.25,34.25
2011-11-27,Liverpool,Man City,D,D,M Atkinson,65.33,22.0,-43.33,91.05,31.2,-59.85
2011-11-27,Swansea,Aston Villa,D,D,N Swarbrick,12.85,0.455,-12.4,20.34,43.75,23.41
2011-12-03,Aston Villa,Man United,A,A,L Probert,20.34,43.75,23.41,62.3,12.9,-49.41
2011-12-03,Blackburn,Swansea,H,H,C Foy,20.55,40.3,19.75,12.85,0.455,-12.4
2011-12-03,Man City,Norwich,H,H,H Webb,91.05,31.2,-59.85,15.25,0.5,-14.75
2011-12-03,Newcastle,Chelsea,A,A,M Dean,27.0,16.04,-10.96,96.45,31.56,-64.89
2011-12-03,QPR,West Brom,D,H,M Atkinson,26.23,2.8,-23.43,9.14,11.12,1.98
2011-12-03,Tottenham,Bolton,H,H,S Attwell,9.0,43.25,34.25,15.6,16.33,0.73
2011-12-03,Wigan,Arsenal,A,A,M Clattenburg,12.38,11.29,-1.09,65.48,78.29,12.82
2011-12-04,Everton,Stoke,A,A,L Mason,7.2,26.8,19.6,24.8,1.99,-22.82
2011-12-04,Wolves,Sunderland,H,D,P Dowd,12.05,2.6,-9.45,27.92,26.33,-1.6
2011-12-05,Fulham,Liverpool,H,D,K Friend,18.13,7.67,-10.46,65.33,22.0,-43.33
2011-12-10,Arsenal,Everton,H,D,H Webb,65.48,78.29,12.82,7.2,26.8,19.6
2011-12-10,Bolton,Aston Villa,A,A,P Dowd,15.6,16.33,0.73,20.34,43.75,23.41
2011-12-10,Liverpool,QPR,H,D,L Mason,65.33,22.0,-43.33,26.23,2.8,-23.43
2011-12-10,Man United,Wolves,H,H,M Oliver,62.3,12.9,-49.41,12.05,2.6,-9.45
2011-12-10,Norwich,Newcastle,H,D,M Atkinson,15.25,0.5,-14.75,27.0,16.04,-10.96
2011-12-10,Swansea,Fulham,H,D,J Moss,12.85,0.455,-12.4,18.13,7.67,-10.46
2011-12-10,West Brom,Wigan,A,D,M Dean,9.14,11.12,1.98,12.38,11.29,-1.09
2011-12-11,Stoke,Tottenham,H,H,C Foy,24.8,1.99,-22.82,9.0,43.25,34.25
2011-12-11,Sunderland,Blackburn,H,A,P Walton,27.92,26.33,-1.6,20.55,40.3,19.75
2011-12-12,Chelsea,Man City,H,D,M Clattenburg,96.45,31.56,-64.89,91.05,31.2,-59.85
2011-12-17,Blackburn,West Brom,A,D,M Clattenburg,20.55,40.3,19.75,9.14,11.12,1.98
2011-12-17,Everton,Norwich,D,A,L Probert,7.2,26.8,19.6,15.25,0.5,-14.75
2011-12-17,Fulham,Bolton,H,H,C Foy,18.13,7.67,-10.46,15.6,16.33,0.73
2011-12-17,Newcastle,Swansea,D,D,L Mason,27.0,16.04,-10.96,12.85,0.455,-12.4
2011-12-17,Wigan,Chelsea,D,D,M Atkinson,12.38,11.29,-1.09,96.45,31.56,-64.89
2011-12-17,Wolves,Stoke,A,H,A Taylor,12.05,2.6,-9.45,24.8,1.99,-22.82
2011-12-18,Aston Villa,Liverpool,A,A,P Walton,20.34,43.75,23.41,65.33,22.0,-43.33
2011-12-18,Man City,Arsenal,H,D,P Dowd,91.05,31.2,-59.85,65.48,78.29,12.82
2011-12-18,QPR,Man United,A,A,H Webb,26.23,2.8,-23.43,62.3,12.9,-49.41
2011-12-18,Tottenham,Sunderland,H,D,M Dean,9.0,43.25,34.25,27.92,26.33,-1.6
2011-12-20,Blackburn,Bolton,A,A,M Atkinson,20.55,40.3,19.75,15.6,16.33,0.73
2011-12-20,Wolves,Norwich,D,D,C Foy,12.05,2.6,-9.45,15.25,0.5,-14.75
2011-12-21,Aston Villa,Arsenal,A,A,J Moss,20.34,43.75,23.41,65.48,78.29,12.82
2011-12-21,Everton,Swansea,H,D,K Friend,7.2,26.8,19.6,12.85,0.455,-12.4
2011-12-21,Fulham,Man United,A,A,M Halsey,18.13,7.67,-10.46,62.3,12.9,-49.41
2011-12-21,Man City,Stoke,H,H,M Dean,91.05,31.2,-59.85,24.8,1.99,-22.82
2011-12-21,Newcastle,West Brom,A,A,A Taylor,27.0,16.04,-10.96,9.14,11.12,1.98
2011-12-21,QPR,Sunderland,A,A,A Marriner,26.23,2.8,-23.43,27.92,26.33,-1.6
2011-12-21,Wigan,Liverpool,D,D,M Oliver,12.38,11.29,-1.09,65.33,22.0,-43.33
2011-12-22,Tottenham,Chelsea,D,D,H Webb,9.0,43.25,34.25,96.45,31.56,-64.89
2011-12-26,Bolton,Newcastle,A,D,P Walton,15.6,16.33,0.73,27.0,16.04,-10.96
2011-12-26,Chelsea,Fulham,D,D,K Friend,96.45,31.56,-64.89,18.13,7.67,-10.46
2011-12-26,Liverpool,Blackburn,D,A,M Jones,65.33,22.0,-43.33,20.55,40.3,19.75
2011-12-26,Man United,Wigan,H,H,P Dowd,62.3,12.9,-49.41,12.38,11.29,-1.09
2011-12-26,Stoke,Aston Villa,D,D,M Clattenburg,24.8,1.99,-22.82,20.34,43.75,23.41
2011-12-26,Sunderland,Everton,D,H,H Webb,27.92,26.33,-1.6,7.2,26.8,19.6
2011-12-26,West Brom,Man City,D,D,L Mason,9.14,11.12,1.98,91.05,31.2,-59.85
2011-12-27,Arsenal,Wolves,D,D,S Attwell,65.48,78.29,12.82,12.05,2.6,-9.45
2011-12-27,Norwich,Tottenham,A,D,M Oliver,15.25,0.5,-14.75,9.0,43.25,34.25
2011-12-27,Swansea,QPR,D,H,L Probert,12.85,0.455,-12.4,26.23,2.8,-23.43
2011-12-30,Liverpool,Newcastle,H,D,L Probert,65.33,22.0,-43.33,27.0,16.04,-10.96
2011-12-31,Arsenal,QPR,H,D,M Atkinson,65.48,78.29,12.82,26.23,2.8,-23.43
2011-12-31,Bolton,Wolves,D,H,M Clattenburg,15.6,16.33,0.73,12.05,2.6,-9.45
2011-12-31,Chelsea,Aston Villa,A,D,M Halsey,96.45,31.56,-64.89,20.34,43.75,23.41
2011-12-31,Man United,Blackburn,A,A,M Dean,62.3,12.9,-49.41,20.55,40.3,19.75
2011-12-31,Norwich,Fulham,D,A,H Webb,15.25,0.5,-14.75,18.13,7.67,-10.46
2011-12-31,Stoke,Wigan,D,A,M Oliver,24.8,1.99,-22.82,12.38,11.29,-1.09
2011-12-31,Swansea,Tottenham,D,A,P Dowd,12.85,0.455,-12.4,9.0,43.25,34.25
2012-01-01,Sunderland,Man City,H,D,K Friend,27.92,26.33,-1.6,91.05,31.2,-59.85
2012-01-01,West Brom,Everton,A,D,S Attwell,9.14,11.12,1.98,7.2,26.8,19.6
2012-01-02,Aston Villa,Swansea,A,A,A Taylor,20.34,43.75,23.41,12.85,0.455,-12.4
2012-01-02,Blackburn,Stoke,A,A,L Mason,20.55,40.3,19.75,24.8,1.99,-22.82
2012-01-02,Fulham,Arsenal,H,A,L Probert,18.13,7.67,-10.46,65.48,78.29,12.82
2012-01-02,QPR,Norwich,A,D,N Swarbrick,26.23,2.8,-23.43,15.25,0.5,-14.75
2012-01-02,Wolves,Chelsea,A,D,P Walton,12.05,2.6,-9.45,96.45,31.56,-64.89
2012-01-03,Man City,Liverpool,H,H,M Jones,91.05,31.2,-59.85,65.33,22.0,-43.33
2012-01-03,Tottenham,West Brom,H,D,M Halsey,9.0,43.25,34.25,9.14,11.12,1.98
2012-01-03,Wigan,Sunderland,A,A,M Dean,12.38,11.29,-1.09,27.92,26.33,-1.6
2012-01-04,Everton,Bolton,A,D,P Dowd,7.2,26.8,19.6,15.6,16.33,0.73
2012-01-04,Newcastle,Man United,H,H,H Webb,27.0,16.04,-10.96,62.3,12.9,-49.41
2012-01-11,Tottenham,Everton,H,H,M Atkinson,9.0,43.25,34.25,7.2,26.8,19.6
2012-01-14,Aston Villa,Everton,D,D,M Clattenburg,20.34,43.75,23.41,7.2,26.8,19.6
2012-01-14,Blackburn,Fulham,H,H,A Taylor,20.55,40.3,19.75,18.13,7.67,-10.46
2012-01-14,Chelsea,Sunderland,H,H,P Dowd,96.45,31.56,-64.89,27.92,26.33,-1.6
2012-01-14,Liverpool,Stoke,D,D,H Webb,65.33,22.0,-43.33,24.8,1.99,-22.82
2012-01-14,Man United,Bolton,H,H,P Walton,62.3,12.9,-49.41,15.6,16.33,0.73
2012-01-14,Tottenham,Wolves,D,A,M Jones,9.0,43.25,34.25,12.05,2.6,-9.45
2012-01-14,West Brom,Norwich,A,A,M Dean,9.14,11.12,1.98,15.25,0.5,-14.75
2012-01-15,Newcastle,QPR,H,H,C Foy,27.0,16.04,-10.96,26.23,2.8,-23.43
2012-01-15,Swansea,Arsenal,H,D,M Oliver,12.85,0.455,-12.4,65.48,78.29,12.82
2012-01-16,Wigan,Man City,A,A,M Atkinson,12.38,11.29,-1.09,91.05,31.2,-59.85
2012-01-21,Bolton,Liverpool,H,H,K Friend,15.6,16.33,0.73,65.33,22.0,-43.33
2012-01-21,Everton,Blackburn,D,H,M Halsey,7.2,26.8,19.6,20.55,40.3,19.75
2012-01-21,Fulham,Newcastle,H,A,L Mason,18.13,7.67,-10.46,27.0,16.04,-10.96
2012-01-21,Norwich,Chelsea,D,D,M Clattenburg,15.25,0.5,-14.75,96.45,31.56,-64.89
2012-01-21,QPR,Wigan,H,H,J Moss,26.23,2.8,-23.43,12.38,11.29,-1.09
2012-01-21,Stoke,West Brom,A,A,A Taylor,24.8,1.99,-22.82,9.14,11.12,1.98
2012-01-21,Sunderland,Swansea,H,H,C Foy,27.92,26.33,-1.6,12.85,0.455,-12.4
2012-01-21,Wolves,Aston Villa,A,H,M Oliver,12.05,2.6,-9.45,20.34,43.75,23.41
2012-01-22,Arsenal,Man United,A,A,M Dean,65.48,78.29,12.82,62.3,12.9,-49.41
2012-01-22,Man City,Tottenham,H,D,H Webb,91.05,31.2,-59.85,9.0,43.25,34.25
2012-01-31,Everton,Man City,H,D,P Walton,7.2,26.8,19.6,91.05,31.2,-59.85
2012-01-31,Man United,Stoke,H,H,M Jones,62.3,12.9,-49.41,24.8,1.99,-22.82
2012-01-31,Swansea,Chelsea,D,H,A Marriner,12.85,0.455,-12.4,96.45,31.56,-64.89
2012-01-31,Tottenham,Wigan,H,H,L Probert,9.0,43.25,34.25,12.38,11.29,-1.09
2012-01-31,Wolves,Liverpool,A,D,A Taylor,12.05,2.6,-9.45,65.33,22.0,-43.33
2012-02-01,Aston Villa,QPR,D,A,N Swarbrick,20.34,43.75,23.41,26.23,2.8,-23.43
2012-02-01,Blackburn,Newcastle,A,A,P Dowd,20.55,40.3,19.75,27.0,16.04,-10.96
2012-02-01,Bolton,Arsenal,D,D,C Foy,15.6,16.33,0.73,65.48,78.29,12.82
2012-02-01,Fulham,West Brom,D,D,M Halsey,18.13,7.67,-10.46,9.14,11.12,1.98
2012-02-01,Sunderland,Norwich,H,H,L Mason,27.92,26.33,-1.6,15.25,0.5,-14.75
2012-02-04,Arsenal,Blackburn,H,H,A Marriner,65.48,78.29,12.82,20.55,40.3,19.75
2012-02-04,Man City,Fulham,H,H,M Dean,91.05,31.2,-59.85,18.13,7.67,-10.46
2012-02-04,Norwich,Bolton,H,D,L Probert,15.25,0.5,-14.75,15.6,16.33,0.73
2012-02-04,QPR,Wolves,A,H,M Clattenburg,26.23,2.8,-23.43,12.05,2.6,-9.45
2012-02-04,Stoke,Sunderland,A,D,M Atkinson,24.8,1.99,-22.82,27.92,26.33,-1.6
2012-02-04,West Brom,Swansea,A,D,J Moss,9.14,11.12,1.98,12.85,0.455,-12.4
2012-02-04,Wigan,Everton,D,D,A Taylor,12.38,11.29,-1.09,7.2,26.8,19.6
2012-02-05,Chelsea,Man United,D,H,H Webb,96.45,31.56,-64.89,62.3,12.9,-49.41
2012-02-05,Newcastle,Aston Villa,H,D,M Halsey,27.0,16.04,-10.96,20.34,43.75,23.41
2012-02-06,Liverpool,Tottenham,D,D,M Oliver,65.33,22.0,-43.33,9.0,43.25,34.25
2012-02-11,Blackburn,QPR,H,H,M Dean,20.55,40.3,19.75,26.23,2.8,-23.43
2012-02-11,Bolton,Wigan,A,A,H Webb,15.6,16.33,0.73,12.38,11.29,-1.09
2012-02-11,Everton,Chelsea,H,H,M Jones,7.2,26.8,19.6,96.45,31.56,-64.89
2012-02-11,Fulham,Stoke,H,H,C Foy,18.13,7.67,-10.46,24.8,1.99,-22.82
2012-02-11,Man United,Liverpool,H,D,P Dowd,62.3,12.9,-49.41,65.33,22.0,-43.33
2012-02-11,Sunderland,Arsenal,A,D,N Swarbrick,27.92,26.33,-1.6,65.48,78.29,12.82
2012-02-11,Swansea,Norwich,A,H,M Atkinson,12.85,0.455,-12.4,15.25,0.5,-14.75
2012-02-11,Tottenham,Newcastle,H,H,A Marriner,9.0,43.25,34.25,27.0,16.04,-10.96
2012-02-12,Aston Villa,Man City,A,D,M Oliver,20.34,43.75,23.41,91.05,31.2,-59.85
2012-02-12,Wolves,West Brom,A,D,L Mason,12.05,2.6,-9.45,9.14,11.12,1.98
2012-02-25,Chelsea,Bolton,H,D,M Oliver,96.45,31.56,-64.89,15.6,16.33,0.73
2012-02-25,Man City,Blackburn,H,H,M Jones,91.05,31.2,-59.85,20.55,40.3,19.75
